timestamp,gazeDirectionLeft.x,gazeDirectionLeft.y,gazeDirectionLeft.z,gazeDirectionRight.x,gazeDirectionRight.y,gazeDirectionRight.z,eOpenL,eOpenR
22-06-30 12:56:23.914,-0.05834962,-0.03476386,-0.9976846,-0.05834962,-0.03476386,-0.9976846,0,0.9455193
22-06-30 12:56:23.925,-0.06552126,-0.04617238,-0.9967784,-0.06552126,-0.04617238,-0.9967784,0,0.9310732
22-06-30 12:56:23.935,-0.02868653,-0.05205808,-0.998224,-0.02868653,-0.05205808,-0.998224,0,0.9310732
22-06-30 12:56:23.946,0.07292177,-0.03246533,-0.9967982,0.07292177,-0.03246533,-0.9967982,0,0.912766
22-06-30 12:56:23.958,0.1051941,-0.01830552,-0.994269,0.1051941,-0.01830552,-0.994269,0,0.9060432
22-06-30 12:56:23.969,0.1048584,-0.02557108,-0.9941541,0.1048584,-0.02557108,-0.9941541,0,0.9060432
22-06-30 12:56:23.980,0.09449771,-0.02347584,-0.995241,0.09449771,-0.02347584,-0.995241,0,0.9321919
22-06-30 12:56:23.991,0.09751895,-0.02176918,-0.9949923,0.09751895,-0.02176918,-0.9949923,0,0.9217004
22-06-30 12:56:24.010,0.09365846,-0.02456839,-0.9952987,0.09365846,-0.02456839,-0.9952987,0,0.9186175
22-06-30 12:56:24.019,0.09382632,-0.02624712,-0.9952284,0.09382632,-0.02624712,-0.9952284,0,0.9138557
22-06-30 12:56:24.028,0.09382632,-0.02624712,-0.9952284,0.09382632,-0.02624712,-0.9952284,0,0.9138557
22-06-30 12:56:24.038,0.09680179,-0.0258709,-0.9949551,0.09680179,-0.0258709,-0.9949551,0,0.9051877
22-06-30 12:56:24.059,0.09849551,-0.02492505,-0.9948233,0.09849551,-0.02492505,-0.9948233,0,0.9192961
22-06-30 12:56:24.068,0.0986481,-0.02473997,-0.9948089,0.0986481,-0.02473997,-0.9948089,0,0.9192961
22-06-30 12:56:24.079,0.1051483,-0.01674706,-0.9943135,0.1051483,-0.01674706,-0.9943135,0,0.9334738
22-06-30 12:56:24.091,0.09939578,-0.02153908,-0.9948132,0.09939578,-0.02153908,-0.9948132,0,0.9410928
22-06-30 12:56:24.102,0.1042481,-0.01631156,-0.9944129,0.1042481,-0.01631156,-0.9944129,0,0.9282405
22-06-30 12:56:24.114,0.09625247,-0.0222233,-0.9951056,0.09625247,-0.0222233,-0.9951056,0,0.9282405
22-06-30 12:56:24.125,0.09330751,-0.02262992,-0.9953765,0.09330751,-0.02262992,-0.9953765,0,0.9160808
22-06-30 12:56:24.136,0.1008454,-0.02030307,-0.9946916,0.1008454,-0.02030307,-0.9946916,0,0.9160808
22-06-30 12:56:24.147,0.09791568,-0.02178039,-0.9949453,0.09791568,-0.02178039,-0.9949453,0,0.9181884
22-06-30 12:56:24.158,0.09358217,-0.02450758,-0.9953041,0.09358217,-0.02450758,-0.9953041,0,0.9130805
22-06-30 12:56:24.169,0.1007996,-0.02057802,-0.9946828,0.1007996,-0.02057802,-0.9946828,0,0.9130805
22-06-30 12:56:24.180,0.09719852,-0.02262707,-0.9949938,0.09719852,-0.02262707,-0.9949938,0,0.9210771
22-06-30 12:56:24.192,0.09045412,-0.02029832,-0.9956876,0.09045412,-0.02029832,-0.9956876,0,0.9367482
22-06-30 12:56:24.212,0.09335329,-0.02525774,-0.9952997,0.09335329,-0.02525774,-0.9952997,0,0.9342108
22-06-30 12:56:24.224,0.1066437,-0.02573753,-0.9939557,0.1066437,-0.02573753,-0.9939557,0,0.9196303
22-06-30 12:56:24.234,0.1052399,-0.02428358,-0.9941442,0.1052399,-0.02428358,-0.9941442,0,0.9196303
22-06-30 12:56:24.244,0.1071472,-0.02075017,-0.9940245,0.1071472,-0.02075017,-0.9940245,0,0.9052942
22-06-30 12:56:24.254,0.1050568,-0.02136561,-0.994231,0.1050568,-0.02136561,-0.994231,0,0.9139431
22-06-30 12:56:24.264,0.1026917,-0.02643106,-0.9943546,0.1026917,-0.02643106,-0.9943546,0,0.9139431
22-06-30 12:56:24.276,0.09909061,-0.03257385,-0.9945371,0.09909061,-0.03257385,-0.9945371,0,0.9402387
22-06-30 12:56:24.287,0.09924319,-0.03161088,-0.9945601,0.09924319,-0.03161088,-0.9945601,0,0.9345263
22-06-30 12:56:24.297,0.10112,-0.02564993,-0.9945302,0.10112,-0.02564993,-0.9945302,0,0.9345263
22-06-30 12:56:24.308,0.1029969,-0.0195495,-0.9944819,0.1029969,-0.0195495,-0.9944819,0,0.9184874
22-06-30 12:56:24.318,0.1032563,-0.01732945,-0.9944922,0.1032563,-0.01732945,-0.9944922,0,0.9184874
22-06-30 12:56:24.328,0.09793094,-0.02511277,-0.9948682,0.09793094,-0.02511277,-0.9948682,0,0.9036133
22-06-30 12:56:24.338,0.1040802,-0.02467556,-0.9942478,0.1040802,-0.02467556,-0.9942478,0,0.8767311
22-06-30 12:56:24.349,0.1083832,-0.02429992,-0.9938059,0.1083832,-0.02429992,-0.9938059,0,0.8767311
22-06-30 12:56:24.371,0.1077881,-0.02380096,-0.9938802,0.1077881,-0.02380096,-0.9938802,0,0.9036083
22-06-30 12:56:24.381,0.1073761,-0.02343748,-0.9939272,0.1073761,-0.02343748,-0.9939272,0,0.9036083
22-06-30 12:56:24.392,0.1031494,-0.02373711,-0.9943758,0.1031494,-0.02373711,-0.9943758,0,0.9185432
22-06-30 12:56:24.403,0.1102295,-0.02917214,-0.9934715,0.1102295,-0.02917214,-0.9934715,0,0.9185432
22-06-30 12:56:24.413,0.03369141,-0.05085514,-0.9981301,0.03369141,-0.05085514,-0.9981301,0,0.8870435
22-06-30 12:56:24.435,-0.01345826,-0.05257376,-0.9985158,-0.01345826,-0.05257376,-0.9985158,0,0.8634526
22-06-30 12:56:24.445,-0.005462647,-0.06178559,-0.9980623,-0.005462647,-0.06178559,-0.9980623,0,0.8436379
22-06-30 12:56:24.455,0.005218507,-0.05564506,-0.9984311,0.005218507,-0.05564506,-0.9984311,0,0.8403444
22-06-30 12:56:24.465,0.001449585,-0.0615741,-0.9980961,0.001449585,-0.0615741,-0.9980961,0,0.8403444
22-06-30 12:56:24.475,-0.002792359,-0.05468476,-0.9984845,-0.002792359,-0.05468476,-0.9984845,0,0.8668205
22-06-30 12:56:24.485,-0.003112794,-0.055692,-0.9984422,-0.003112794,-0.055692,-0.9984422,0,0.8668205
22-06-30 12:56:24.496,-0.004226686,-0.0522308,-0.9986225,-0.004226686,-0.0522308,-0.9986225,0,0.8716792
22-06-30 12:56:24.507,1.525879E-05,-0.05352684,-0.9985551,1.525879E-05,-0.05352684,-0.9985551,0,0.8606428
22-06-30 12:56:24.528,-0.001602173,-0.05532585,-0.998459,-0.001602173,-0.05532585,-0.998459,0,0.8619177
22-06-30 12:56:24.539,-0.004959107,-0.04933334,-0.9987687,-0.004959107,-0.04933334,-0.9987687,0,0.8401561
22-06-30 12:56:24.548,-0.004684449,-0.05189504,-0.9986365,-0.004684449,-0.05189504,-0.9986365,0,0.8401561
22-06-30 12:56:24.558,-0.009201052,-0.04983364,-0.9987097,-0.009201052,-0.04983364,-0.9987097,0,0.8602179
22-06-30 12:56:24.568,-0.006988527,-0.04321392,-0.9990284,-0.006988527,-0.04321392,-0.9990284,0,0.8602179
22-06-30 12:56:24.580,-0.002212525,-0.04089676,-0.9991547,-0.002212525,-0.04089676,-0.9991547,0,0.8616915
22-06-30 12:56:24.593,-0.003524781,-0.04170506,-0.9991145,-0.003524781,-0.04170506,-0.9991145,0,0.8683951
22-06-30 12:56:24.603,-0.002975465,-0.04077382,-0.99915,-0.002975465,-0.04077382,-0.99915,0,0.8676241
22-06-30 12:56:24.613,-0.002548218,-0.0420408,-0.9991004,-0.002548218,-0.0420408,-0.9991004,0,0.8676241
22-06-30 12:56:24.623,-0.003555299,-0.04198,-0.9991058,-0.003555299,-0.04198,-0.9991058,0,0.8579088
22-06-30 12:56:24.635,-0.004653932,-0.04194959,-0.9991084,-0.004653932,-0.04194959,-0.9991084,0,0.8579088
22-06-30 12:56:24.656,-0.00645447,-0.0428643,-0.999059,-0.00645447,-0.0428643,-0.999059,0,0.8674937
22-06-30 12:56:24.666,-0.00758362,-0.04206987,-0.9990827,-0.00758362,-0.04206987,-0.9990827,0,0.8674937
22-06-30 12:56:24.687,-0.0006408693,-0.04617616,-0.9989225,-0.0006408693,-0.04617616,-0.9989225,0,0.8737717
22-06-30 12:56:24.696,0.000656128,-0.05124009,-0.9986786,0.000656128,-0.05124009,-0.9986786,0,0.8737717
22-06-30 12:56:24.706,-0.007568361,-0.04840078,-0.9987891,-0.007568361,-0.04840078,-0.9987891,0,0.8759919
22-06-30 12:56:24.715,-0.003784181,-0.05023285,-0.9987206,-0.003784181,-0.05023285,-0.9987206,0,0.8759919
22-06-30 12:56:24.726,-0.006164553,-0.04931682,-0.998755,-0.006164553,-0.04931682,-0.998755,0,0.8758491
22-06-30 12:56:24.737,0.03562928,-0.03751384,-0.9986541,0.03562928,-0.03751384,-0.9986541,0,0.8784896
22-06-30 12:56:24.758,0.1052704,-0.01304322,-0.9943465,0.1052704,-0.01304322,-0.9943465,0,0.8713536
22-06-30 12:56:24.769,0.1184082,-0.01046615,-0.9929024,0.1184082,-0.01046615,-0.9929024,0,0.8713536
22-06-30 12:56:24.779,0.0989075,-0.003381453,-0.9950845,0.0989075,-0.003381453,-0.9950845,0,0.871579
22-06-30 12:56:24.788,0.09841922,-0.01406869,-0.9950379,0.09841922,-0.01406869,-0.9950379,0,0.877956
22-06-30 12:56:24.797,0.09510806,-0.007287085,-0.995432,0.09510806,-0.007287085,-0.995432,0,0.877956
22-06-30 12:56:24.808,0.09819034,-0.007919438,-0.9951317,0.09819034,-0.007919438,-0.9951317,0,0.8755285
22-06-30 12:56:24.819,0.1011505,-0.006714404,-0.994839,0.1011505,-0.006714404,-0.994839,0,0.8755285
22-06-30 12:56:24.842,0.1044464,-0.007020883,-0.9944904,0.1044464,-0.007020883,-0.9944904,0,0.8657892
22-06-30 12:56:24.852,0.1035157,-0.006524585,-0.9945951,0.1035157,-0.006524585,-0.9945951,0,0.8657892
22-06-30 12:56:24.862,0.1032257,-0.005517349,-0.9946374,0.1032257,-0.005517349,-0.9946374,0,0.8712327
22-06-30 12:56:24.872,0.1040345,-0.005020283,-0.9945583,0.1040345,-0.005020283,-0.9945583,0,0.8756492
22-06-30 12:56:24.889,0.1033478,-0.006296575,-0.9946151,0.1033478,-0.006296575,-0.9946151,0,0.881424
22-06-30 12:56:24.899,0.1034699,-0.007014997,-0.9945982,0.1034699,-0.007014997,-0.9945982,0,0.881424
22-06-30 12:56:24.909,0.1038819,-0.006291255,-0.9945543,0.1038819,-0.006291255,-0.9945543,0,0.8874816
22-06-30 12:56:24.919,0.1042023,-0.005691774,-0.9945302,0.1042023,-0.005691774,-0.9945302,0,0.8874816
22-06-30 12:56:24.929,0.1051178,-0.008316942,-0.994423,0.1051178,-0.008316942,-0.994423,0,0.8849899
22-06-30 12:56:24.938,0.1157379,-0.01347683,-0.993175,0.1157379,-0.01347683,-0.993175,0,0.8780792
22-06-30 12:56:24.947,0.1027985,-0.008751303,-0.9946607,0.1027985,-0.008751303,-0.9946607,0,0.8780792
22-06-30 12:56:24.958,0.06063844,0.03633992,-0.9974874,0.06063844,0.03633992,-0.9974874,0,0.8658106
22-06-30 12:56:24.976,-0.01184082,0.07042485,-0.9974368,-0.01184082,0.07042485,-0.9974368,0,0.8501315
22-06-30 12:56:24.996,-0.1029816,0.1442044,-0.9841633,-0.1029816,0.1442044,-0.9841633,0,0.8616771
22-06-30 12:56:25.006,-0.1458435,0.1864789,-0.9715644,-0.1458435,0.1864789,-0.9715644,0,0.9150684
22-06-30 12:56:25.016,-0.1600495,0.2130254,-0.9638389,-0.1600495,0.2130254,-0.9638389,0,0.9150684
22-06-30 12:56:25.025,-0.1959839,0.2060923,-0.9586985,-0.1959839,0.2060923,-0.9586985,0,0.9199862
22-06-30 12:56:25.034,-0.202652,0.2154,-0.9552547,-0.202652,0.2154,-0.9552547,0,0.9199862
22-06-30 12:56:25.046,-0.2128296,0.2198802,-0.9520166,-0.2128296,0.2198802,-0.9520166,0,0.9383146
22-06-30 12:56:25.057,-0.2153321,0.221572,-0.9510617,-0.2153321,0.221572,-0.9510617,0,0.9138965
22-06-30 12:56:25.069,-0.2119752,0.2216298,-0.951802,-0.2119752,0.2216298,-0.951802,0,0.9138965
22-06-30 12:56:25.080,-0.2066193,0.2260441,-0.951943,-0.2066193,0.2260441,-0.951943,0,0.9385809
22-06-30 12:56:25.090,-0.2151642,0.2264642,-0.9499427,-0.2151642,0.2264642,-0.9499427,0.001702756,0.9728844
22-06-30 12:56:25.113,-0.2078248,0.2229084,-0.9524194,-0.2078248,0.2229084,-0.9524194,0.030214,1
22-06-30 12:56:25.123,-0.2131501,0.2245305,-0.9508611,-0.2131501,0.2245305,-0.9508611,0.03487688,1
22-06-30 12:56:25.144,-0.2057496,0.2226807,-0.9529202,-0.2057496,0.2226807,-0.9529202,0.03379192,1
22-06-30 12:56:25.154,-0.2096558,0.2184732,-0.9530421,-0.2096558,0.2184732,-0.9530421,0.03090311,1
22-06-30 12:56:25.164,-0.2152863,0.22703,-0.9497777,-0.2152863,0.22703,-0.9497777,0.03090311,1
22-06-30 12:56:25.174,-0.2033997,0.2290018,-0.9519261,-0.2033997,0.2290018,-0.9519261,0.03949236,1
22-06-30 12:56:25.184,-0.2079774,0.2316721,-0.9502912,-0.2079774,0.2316721,-0.9502912,0.03949236,1
22-06-30 12:56:25.196,-0.2083436,0.2282527,-0.9510335,-0.2083436,0.2282527,-0.9510335,0.04395932,1
22-06-30 12:56:25.206,-0.2099763,0.2273929,-0.9508817,-0.2099763,0.2273929,-0.9508817,0.05189896,1
22-06-30 12:56:25.214,-0.2085267,0.2290228,-0.95081,-0.2085267,0.2290228,-0.95081,0.05189896,1
22-06-30 12:56:25.224,-0.2092438,0.229021,-0.9506565,-0.2092438,0.229021,-0.9506565,0.06164026,1
22-06-30 12:56:25.234,-0.2085267,0.2288503,-0.9508561,-0.2085267,0.2288503,-0.9508561,0.06164026,1
22-06-30 12:56:25.245,-0.2092896,0.2282396,-0.9508333,-0.2092896,0.2282396,-0.9508333,0.07466439,1
22-06-30 12:56:25.257,-0.2008057,0.2185059,-0.9549444,-0.2008057,0.2185059,-0.9549444,0.06552588,1
22-06-30 12:56:25.268,-0.1409455,0.1784104,-0.9737995,-0.1409455,0.1784104,-0.9737995,0.06552588,1
22-06-30 12:56:25.279,-0.01435852,0.04800934,-0.9987382,-0.01435852,0.04800934,-0.9987382,0.03595885,1
22-06-30 12:56:25.301,0.09381106,-0.01598892,-0.995452,0.09381106,-0.01598892,-0.995452,0.08731931,1
22-06-30 12:56:25.310,0.1134949,0.005471237,-0.9935156,0.1134949,0.005471237,-0.9935156,0.09638544,0.8480899
22-06-30 12:56:25.320,0.08892824,0.005711809,-0.9960179,0.08892824,0.005711809,-0.9960179,0.08145288,0.8213104
22-06-30 12:56:25.330,0.1051026,-0.004596569,-0.9944421,0.1051026,-0.004596569,-0.9944421,0.08145288,0.8213104
22-06-30 12:56:25.340,0.09352113,-0.003595211,-0.9956019,0.09352113,-0.003595211,-0.9956019,0.08380327,0.8319234
22-06-30 12:56:25.351,0.09931949,-0.005108446,-0.9950407,0.09931949,-0.005108446,-0.9950407,0.08380327,0.8319234
22-06-30 12:56:25.361,0.1103211,-0.01928141,-0.9936935,0.1103211,-0.01928141,-0.9936935,0.07340804,0.8179174
22-06-30 12:56:25.371,0.1075287,-0.009548768,-0.9941467,0.1075287,-0.009548768,-0.9941467,0.02018739,0.8243901
22-06-30 12:56:25.381,0.119278,-0.01679116,-0.9927166,0.119278,-0.01679116,-0.9927166,0.02018739,0.8243901
22-06-30 12:56:25.392,0.1136322,-0.01486029,-0.9934064,0.1136322,-0.01486029,-0.9934064,0.005115829,0.8513932
22-06-30 12:56:25.407,0.111145,-0.0120396,-0.9937297,0.111145,-0.0120396,-0.9937297,0,0.8318643
22-06-30 12:56:25.418,0.1065216,-0.01164,-0.9942394,0.1065216,-0.01164,-0.9942394,0,0.8404005
22-06-30 12:56:25.429,0.1105194,-0.0124124,-0.993789,0.1105194,-0.0124124,-0.993789,0,0.8404005
22-06-30 12:56:25.441,0.1078339,-0.01118322,-0.9940957,0.1078339,-0.01118322,-0.9940957,0,0.8363615
22-06-30 12:56:25.464,0.1114807,-0.008975521,-0.9937221,0.1114807,-0.008975521,-0.9937221,0,0.8456981
22-06-30 12:56:25.474,0.1180725,-0.01498361,-0.9928901,0.1180725,-0.01498361,-0.9928901,0,0.8543733
22-06-30 12:56:25.484,0.118515,-0.01710449,-0.9927964,0.118515,-0.01710449,-0.9927964,0,0.8543733
22-06-30 12:56:25.493,0.1091767,-0.009746954,-0.9939609,0.1091767,-0.009746954,-0.9939609,0,0.8665925
22-06-30 12:56:25.503,0.1088257,-0.008388765,-0.9940184,0.1088257,-0.008388765,-0.9940184,0,0.8460295
22-06-30 12:56:25.514,0.1069031,-0.006891876,-0.9942412,0.1069031,-0.006891876,-0.9942412,0,0.8460295
22-06-30 12:56:25.524,0.1040802,-0.004835218,-0.9945439,0.1040802,-0.004835218,-0.9945439,0,0.8259405
22-06-30 12:56:25.534,0.1059418,-0.008094817,-0.9943352,0.1059418,-0.008094817,-0.9943352,0,0.8259405
22-06-30 12:56:25.547,0.1052246,-0.003125325,-0.994433,0.1052246,-0.003125325,-0.994433,0,0.8147962
22-06-30 12:56:25.556,0.1138306,-0.01609686,-0.9933594,0.1138306,-0.01609686,-0.9933594,0,0.8238568
22-06-30 12:56:25.568,0.1188507,-0.01202194,-0.9928275,0.1188507,-0.01202194,-0.9928275,0,0.8238568
22-06-30 12:56:25.580,0.1062317,-0.006010234,-0.9943184,0.1062317,-0.006010234,-0.9943184,0,0.815976
22-06-30 12:56:25.591,0.1116944,-0.01001316,-0.9936773,0.1116944,-0.01001316,-0.9936773,0,0.8200787
22-06-30 12:56:25.611,0.1214447,-0.01676723,-0.992443,0.1214447,-0.01676723,-0.992443,0,0.8378271
22-06-30 12:56:25.621,0.1125641,-0.01159669,-0.9935694,0.1125641,-0.01159669,-0.9935694,0,0.8297431
22-06-30 12:56:25.630,0.09352113,-0.02111441,-0.9953865,0.09352113,-0.02111441,-0.9953865,0,0.8297431
22-06-30 12:56:25.640,0.00492859,-0.04762422,-0.9988418,0.00492859,-0.04762422,-0.9988418,0,0.832603
22-06-30 12:56:25.650,-0.03933717,-0.05393157,-0.9977539,-0.03933717,-0.05393157,-0.9977539,0,0.832603
22-06-30 12:56:25.672,-0.04293824,-0.03176171,-0.99856,-0.04293824,-0.03176171,-0.99856,0,0.7441234
22-06-30 12:56:25.682,-0.05238344,-0.0295084,-0.9981904,-0.05238344,-0.0295084,-0.9981904,0,0.7441234
22-06-30 12:56:25.692,-0.0525818,-0.03477658,-0.9980052,-0.0525818,-0.03477658,-0.9980052,0,0.7740355
22-06-30 12:56:25.701,-0.05741884,-0.03498199,-0.9977268,-0.05741884,-0.03498199,-0.9977268,0,0.7740355
22-06-30 12:56:25.713,-0.05711366,-0.03516705,-0.9977412,-0.05711366,-0.03516705,-0.9977412,0,0.7773727
22-06-30 12:56:25.723,-0.05610658,-0.03750739,-0.997705,-0.05610658,-0.03750739,-0.997705,0,0.7833755
22-06-30 12:56:25.735,-0.05812074,-0.03650605,-0.9976394,-0.05812074,-0.03650605,-0.9976394,0,0.7833755
22-06-30 12:56:25.746,-0.05523683,-0.0361076,-0.9978122,-0.05523683,-0.0361076,-0.9978122,0,0.7887724
22-06-30 12:56:25.765,-0.05319215,-0.02779262,-0.9981873,-0.05319215,-0.02779262,-0.9981873,0,0.7599825
22-06-30 12:56:25.775,-0.05319215,-0.03026843,-0.9981239,-0.05319215,-0.03026843,-0.9981239,0,0.7867258
22-06-30 12:56:25.795,-0.05857851,-0.03883841,-0.997512,-0.05857851,-0.03883841,-0.997512,0,0.7669741
22-06-30 12:56:25.805,-0.05349733,-0.03623851,-0.9979079,-0.05349733,-0.03623851,-0.9979079,0,0.7694925
22-06-30 12:56:25.816,-0.05456544,-0.03487368,-0.9978895,-0.05456544,-0.03487368,-0.9978895,0,0.7694925
22-06-30 12:56:25.826,-0.05706789,-0.04154889,-0.9975045,-0.05706789,-0.04154889,-0.9975045,0,0.7905018
22-06-30 12:56:25.836,-0.05810548,-0.03552788,-0.9976637,-0.05810548,-0.03552788,-0.9976637,0,0.7870054
22-06-30 12:56:25.846,-0.05316164,-0.03839245,-0.997842,-0.05316164,-0.03839245,-0.997842,0,0.7870054
22-06-30 12:56:25.856,-0.05101015,-0.04119547,-0.9978417,-0.05101015,-0.04119547,-0.9978417,0,0.791084
22-06-30 12:56:25.868,-0.05178834,-0.03888686,-0.9978906,-0.05178834,-0.03888686,-0.9978906,0,0.791084
22-06-30 12:56:25.879,-0.05250551,-0.03783002,-0.9978912,-0.05250551,-0.03783002,-0.9978912,0,0.7785057
22-06-30 12:56:25.891,-0.05229189,-0.03900713,-0.9978648,-0.05229189,-0.03900713,-0.9978648,0,0.771848
22-06-30 12:56:25.902,-0.05307008,-0.04046907,-0.9977676,-0.05307008,-0.04046907,-0.9977676,0,0.7832432
22-06-30 12:56:25.921,-0.0526581,-0.04253047,-0.9976944,-0.0526581,-0.04253047,-0.9976944,0,0.787774
22-06-30 12:56:25.930,-0.05169679,-0.0419251,-0.9977779,-0.05169679,-0.0419251,-0.9977779,0,0.787774
22-06-30 12:56:25.939,-0.04981996,-0.04130719,-0.9978933,-0.04981996,-0.04130719,-0.9978933,0,0.7958646
22-06-30 12:56:25.949,-0.05116273,-0.04195816,-0.9978058,-0.05116273,-0.04195816,-0.9978058,0,0.7958646
22-06-30 12:56:25.959,-0.05697633,-0.03501505,-0.9977545,-0.05697633,-0.03501505,-0.9977545,0,0.7876274
22-06-30 12:56:25.969,-0.05256654,-0.04347691,-0.9976575,-0.05256654,-0.04347691,-0.9976575,0,0.7720611
22-06-30 12:56:25.990,-0.05261232,-0.04213393,-0.9977138,-0.05261232,-0.04213393,-0.9977138,0,0.7781997
22-06-30 12:56:26.000,-0.05274965,-0.04294223,-0.9976736,-0.05274965,-0.04294223,-0.9976736,0,0.7781997
22-06-30 12:56:26.009,-0.05233766,-0.04497322,-0.9976033,-0.05233766,-0.04497322,-0.9976033,0,0.7657427
22-06-30 12:56:26.019,-0.05250551,-0.04308035,-0.9976768,-0.05250551,-0.04308035,-0.9976768,0,0.7920512
22-06-30 12:56:26.029,-0.05191042,-0.04341877,-0.9976933,-0.05191042,-0.04341877,-0.9976933,0,0.7920512
22-06-30 12:56:26.038,-0.0511017,-0.04475053,-0.997684,-0.0511017,-0.04475053,-0.997684,0.02006918,0.7996735
22-06-30 12:56:26.047,-0.05142213,-0.04526736,-0.9976388,-0.05142213,-0.04526736,-0.9976388,0.02006918,0.7996735
22-06-30 12:56:26.057,-0.05172731,-0.04583112,-0.9976047,-0.05172731,-0.04583112,-0.9976047,0.008156933,0.7954258
22-06-30 12:56:26.077,-0.05096437,-0.0466738,-0.9976076,-0.05096437,-0.0466738,-0.9976076,0,0.7737353
22-06-30 12:56:26.087,-0.04971315,-0.04585563,-0.9977099,-0.04971315,-0.04585563,-0.9977099,0,0.7583675
22-06-30 12:56:26.097,-0.04971315,-0.0458087,-0.9976985,-0.04971315,-0.0458087,-0.9976985,0,0.7583675
22-06-30 12:56:26.107,-0.04959108,-0.04593163,-0.9977032,-0.04959108,-0.04593163,-0.9977032,0,0.764945
22-06-30 12:56:26.117,-0.04960634,-0.04757863,-0.9976203,-0.04960634,-0.04757863,-0.9976203,0,0.764945
22-06-30 12:56:26.127,-0.04963686,-0.04637378,-0.9976798,-0.04963686,-0.04637378,-0.9976798,0,0.7812516
22-06-30 12:56:26.137,-0.04917909,-0.0461927,-0.9977109,-0.04917909,-0.0461927,-0.9977109,0.004396178,0.784463
22-06-30 12:56:26.148,-0.04820253,-0.04653244,-0.9977425,-0.04820253,-0.04653244,-0.9977425,0.004396178,0.784463
22-06-30 12:56:26.159,-0.04862978,-0.04689725,-0.9977106,-0.04862978,-0.04689725,-0.9977106,0,0.7874873
22-06-30 12:56:26.168,-0.04905702,-0.04758129,-0.9976507,-0.04905702,-0.04758129,-0.9976507,0,0.7874873
22-06-30 12:56:26.179,-0.04415894,-0.04917223,-0.9978026,-0.04415894,-0.04917223,-0.9978026,0,0.7769948
22-06-30 12:56:26.190,-0.0141449,-0.04593884,-0.998836,-0.0141449,-0.04593884,-0.998836,0,0.7879425
22-06-30 12:56:26.201,0.03489686,-0.04128572,-0.9985232,0.03489686,-0.04128572,-0.9985232,0,0.7879425
22-06-30 12:56:26.213,0.1184235,-0.00582841,-0.9929405,0.1184235,-0.00582841,-0.9929405,0,0.7642453
22-06-30 12:56:26.234,0.08718874,-0.0250624,-0.9958682,0.08718874,-0.0250624,-0.9958682,0,0.7665818
22-06-30 12:56:26.244,0.09298708,-0.02509319,-0.9953448,0.09298708,-0.02509319,-0.9953448,0,0.7741618
22-06-30 12:56:26.254,0.09822085,-0.02005074,-0.9949588,0.09822085,-0.02005074,-0.9949588,0,0.7790181
22-06-30 12:56:26.264,0.09521487,-0.02047389,-0.9952434,0.09521487,-0.02047389,-0.9952434,0,0.7790181
22-06-30 12:56:26.278,0.09419253,-0.0246404,-0.9952465,0.09419253,-0.0246404,-0.9952465,0,0.7766747
22-06-30 12:56:26.300,0.0956879,-0.01978188,-0.9952121,0.0956879,-0.01978188,-0.9952121,0,0.7827796
22-06-30 12:56:26.320,0.1069031,-0.01977334,-0.994064,0.1069031,-0.01977334,-0.994064,0,0.7818928
22-06-30 12:56:26.330,0.09329225,-0.02272112,-0.9953685,0.09329225,-0.02272112,-0.9953685,0,0.7818928
22-06-30 12:56:26.340,0.0987244,-0.02201828,-0.9948633,0.0987244,-0.02201828,-0.9948633,0.001683533,0.7856092
22-06-30 12:56:26.349,0.09646609,-0.02333695,-0.9950542,0.09646609,-0.02333695,-0.9950542,0.001683533,0.7856092
22-06-30 12:56:26.360,0.09666446,-0.01940642,-0.9951224,0.09666446,-0.01940642,-0.9951224,0,0.7928009
22-06-30 12:56:26.370,0.09857181,-0.01818163,-0.9949538,0.09857181,-0.01818163,-0.9949538,0,0.756921
22-06-30 12:56:26.394,0.100586,-0.01773605,-0.994763,0.100586,-0.01773605,-0.994763,0,0.7869999
22-06-30 12:56:26.404,0.09729007,-0.02016512,-0.9950407,0.09729007,-0.02016512,-0.9950407,0,0.7828531
22-06-30 12:56:26.415,0.09802249,-0.02387353,-0.9948847,0.09802249,-0.02387353,-0.9948847,0,0.7828531
22-06-30 12:56:26.426,0.09869388,-0.02533546,-0.9947875,0.09869388,-0.02533546,-0.9947875,0,0.795652
22-06-30 12:56:26.438,0.1022339,-0.02221704,-0.9945089,0.1022339,-0.02221704,-0.9945089,0,0.8002115
22-06-30 12:56:26.448,0.0959473,-0.02236277,-0.9951241,0.0959473,-0.02236277,-0.9951241,0,0.8002115
22-06-30 12:56:26.458,0.09359743,-0.02623458,-0.9952601,0.09359743,-0.02623458,-0.9952601,0,0.8032308
22-06-30 12:56:26.468,0.105896,-0.0141542,-0.9942645,0.105896,-0.0141542,-0.9942645,0,0.8032308
22-06-30 12:56:26.479,0.1027527,-0.02609398,-0.9943534,0.1027527,-0.02609398,-0.9943534,0,0.7888404
22-06-30 12:56:26.489,0.09214784,-0.02873623,-0.995317,0.09214784,-0.02873623,-0.995317,0,0.7964788
22-06-30 12:56:26.502,0.09815982,-0.02657736,-0.9948013,0.09815982,-0.02657736,-0.9948013,0,0.7964788
22-06-30 12:56:26.513,0.1015168,-0.02416482,-0.9945376,0.1015168,-0.02416482,-0.9945376,0,0.7836951
