timestamp,gazeDirectionLeft.x,gazeDirectionLeft.y,gazeDirectionLeft.z,gazeDirectionRight.x,gazeDirectionRight.y,gazeDirectionRight.z
 ,0.2296601,-0.1225192,-0.965515,0.2296601,-0.1225192,-0.965515
 ,0.2307587,-0.1202853,-0.965542,0.2307587,-0.1202853,-0.965542
 ,0.2306367,-0.121196,-0.9654469,0.2306367,-0.121196,-0.9654469
 ,0.2326356,-0.1212004,-0.9649718,0.2326356,-0.1212004,-0.9649718
 ,0.2326508,-0.1233357,-0.9646931,0.2326508,-0.1233357,-0.9646931
 ,0.2304993,-0.1247893,-0.9650253,0.2304993,-0.1247893,-0.9650253
 ,0.22995,-0.1244682,-0.9652067,0.22995,-0.1244682,-0.9652067
 ,0.230011,-0.1243908,-0.965198,0.230011,-0.1243908,-0.965198
 ,0.2306824,-0.1226804,-0.9652559,0.2306824,-0.1226804,-0.9652559
 ,0.2457276,-0.1246459,-0.9612852,0.2457276,-0.1246459,-0.9612852
 ,0.3147278,-0.09586656,-0.9443197,0.3147278,-0.09586656,-0.9443197
 ,0.3564149,-0.1146227,-0.9272546,0.3564149,-0.1146227,-0.9272546
 ,0.3842317,-0.0921782,-0.9186188,0.3842317,-0.0921782,-0.9186188
 ,0.4452668,-0.1073038,-0.8889434,0.4452668,-0.1073038,-0.8889434
 ,0.4527284,-0.1018977,-0.8858017,0.4527284,-0.1018977,-0.8858017
 ,0.4436952,-0.0980914,-0.8907911,0.4436952,-0.0980914,-0.8907911
 ,0.4451753,-0.1042591,-0.8893324,0.4451753,-0.1042591,-0.8893324
 ,0.4561158,-0.09596661,-0.8847122,0.4561158,-0.09596661,-0.8847122
 ,0.4552156,-0.09652333,-0.8851231,0.4552156,-0.09652333,-0.8851231
 ,0.452118,-0.09699472,-0.8866595,0.452118,-0.09699472,-0.8866595
 ,0.4518739,-0.09421375,-0.8870866,0.4518739,-0.09421375,-0.8870866
 ,0.4552766,-0.09803808,-0.8849293,0.4552766,-0.09803808,-0.8849293
 ,0.453003,-0.09050515,-0.8868903,0.453003,-0.09050515,-0.8868903
 ,0.4541322,-0.09121466,-0.8862462,0.4541322,-0.09121466,-0.8862462
 ,0.4529268,-0.09084223,-0.8868914,0.4529268,-0.09084223,-0.8868914
 ,0.4534761,-0.091805,-0.8865162,0.4534761,-0.091805,-0.8865162
 ,0.453293,-0.0920714,-0.8865848,0.453293,-0.0920714,-0.8865848
 ,0.4530336,-0.09206817,-0.8867228,0.4530336,-0.09206817,-0.8867228
 ,0.4527894,-0.0926247,-0.8867815,0.4527894,-0.0926247,-0.8867815
 ,0.4570771,-0.0917505,-0.8846676,0.4570771,-0.0917505,-0.8846676
 ,0.4540864,-0.09203549,-0.8861743,0.4540864,-0.09203549,-0.8861743
 ,0.4558564,-0.09534147,-0.8849201,0.4558564,-0.09534147,-0.8849201
 ,0.4576722,-0.09472965,-0.8840547,0.4576722,-0.09472965,-0.8840547
 ,0.4570771,-0.09308683,-0.8845353,0.4570771,-0.09308683,-0.8845353
 ,0.457657,-0.09454724,-0.8840706,0.457657,-0.09454724,-0.8840706
 ,0.4574586,-0.09458696,-0.8841743,0.4574586,-0.09458696,-0.8841743
 ,0.4577333,-0.09463578,-0.8840322,0.4577333,-0.09463578,-0.8840322
 ,0.4574434,-0.09434507,-0.8842108,0.4574434,-0.09434507,-0.8842108
 ,0.457245,-0.09363995,-0.8843796,0.457245,-0.09363995,-0.8843796
 ,0.4574739,-0.09322022,-0.8843093,0.4574739,-0.09322022,-0.8843093
 ,0.4574128,-0.0930114,-0.8843734,0.4574128,-0.0930114,-0.8843734
 ,0.4580384,-0.09277066,-0.8840729,0.4580384,-0.09277066,-0.8840729
 ,0.4580537,-0.09270853,-0.884063,0.4580537,-0.09270853,-0.884063
 ,0.4579011,-0.09262397,-0.884147,0.4579011,-0.09262397,-0.884147
 ,0.457657,-0.09264981,-0.8842672,0.457657,-0.09264981,-0.8842672
 ,0.4574891,-0.09250578,-0.8843718,0.4574891,-0.09250578,-0.8843718
 ,0.4575197,-0.09200416,-0.8844156,0.4575197,-0.09200416,-0.8844156
 ,0.4577485,-0.09223673,-0.8842728,0.4577485,-0.09223673,-0.8842728
 ,0.4578553,-0.09150311,-0.8842909,0.4578553,-0.09150311,-0.8842909
 ,0.4578706,-0.0913055,-0.8843082,0.4578706,-0.0913055,-0.8843082
 ,0.4581605,-0.09074631,-0.8842194,0.4581605,-0.09074631,-0.8842194
 ,0.4584047,-0.09096235,-0.8840625,0.4584047,-0.09096235,-0.8840625
 ,0.457657,-0.09096519,-0.8844453,0.457657,-0.09096519,-0.8844453
 ,0.4572603,-0.09160572,-0.8845882,0.4572603,-0.09160572,-0.8845882
 ,0.4573976,-0.0923591,-0.8844458,0.4573976,-0.0923591,-0.8844458
 ,0.4574434,-0.09223484,-0.8844261,0.4574434,-0.09223484,-0.8844261
 ,0.457657,-0.09248394,-0.884297,0.457657,-0.09248394,-0.884297
 ,0.457718,-0.09301197,-0.884205,0.457718,-0.09301197,-0.884205
 ,0.4584047,-0.09255709,-0.8839077,0.4584047,-0.09255709,-0.8839077
 ,0.4572603,-0.09266843,-0.88448,0.4572603,-0.09266843,-0.88448
 ,0.4575349,-0.09247406,-0.8843591,0.4575349,-0.09247406,-0.8843591
 ,0.4587861,-0.09220539,-0.8837394,0.4587861,-0.09220539,-0.8837394
 ,0.4586488,-0.09210563,-0.8838247,0.4586488,-0.09210563,-0.8838247
 ,0.4588014,-0.09164296,-0.8837886,0.4588014,-0.09164296,-0.8837886
 ,0.4585572,-0.08913427,-0.8841765,0.4585572,-0.08913427,-0.8841765
 ,0.4557954,-0.0870717,-0.8858122,0.4557954,-0.0870717,-0.8858122
 ,0.4586641,-0.08894654,-0.8841317,0.4586641,-0.08894654,-0.8841317
 ,0.4612733,-0.08778066,-0.8828858,0.4612733,-0.08778066,-0.8828858
 ,0.4795228,-0.07322779,-0.8744633,0.4795228,-0.07322779,-0.8744633
 ,0.4888459,-0.06579583,-0.8698751,0.4888459,-0.06579583,-0.8698751
 ,0.4976045,-0.05551279,-0.8656129,0.4976045,-0.05551279,-0.8656129
 ,0.4800416,-0.00777255,-0.877203,0.4800416,-0.00777255,-0.877203
 ,0.4635926,0.01296815,-0.8859409,0.4635926,0.01296815,-0.8859409
 ,0.4737397,0.02315276,-0.8803529,0.4737397,0.02315276,-0.8803529
 ,0.4793092,0.02074721,-0.8773854,0.4793092,0.02074721,-0.8773854
 ,0.4719545,0.01797312,-0.8814315,0.4719545,0.01797312,-0.8814315
 ,0.4745027,0.01304656,-0.8801427,0.4745027,0.01304656,-0.8801427
 ,0.4652406,0.02406181,-0.8848437,0.4652406,0.02406181,-0.8848437
 ,0.4700013,0.01906379,-0.8824458,0.4700013,0.01906379,-0.8824458
 ,0.4738618,0.01514883,-0.8804491,0.4738618,0.01514883,-0.8804491
 ,0.4741212,0.01740005,-0.8802785,0.4741212,0.01740005,-0.8802785
 ,0.4740907,0.01534321,-0.8803282,0.4740907,0.01534321,-0.8803282
 ,0.4729158,0.01697539,-0.8809305,0.4729158,0.01697539,-0.8809305
 ,0.4785463,0.04733021,-0.8767703,0.4785463,0.04733021,-0.8767703
 ,0.4900209,0.04398124,-0.8705801,0.4900209,0.04398124,-0.8705801
 ,0.4869844,0.04777022,-0.8720911,0.4869844,0.04777022,-0.8720911
 ,0.4855195,0.05020804,-0.8727639,0.4855195,0.05020804,-0.8727639
 ,0.485428,0.04724695,-0.8729949,0.485428,0.04724695,-0.8729949
 ,0.4851381,0.04883447,-0.8730572,0.4851381,0.04883447,-0.8730572
 ,0.4850312,0.04849075,-0.8731343,0.4850312,0.04849075,-0.8731343
 ,0.4830171,0.0507321,-0.8741269,0.4830171,0.0507321,-0.8741269
 ,0.4824983,0.05132284,-0.8743777,0.4824983,0.05132284,-0.8743777
 ,0.4822084,0.05024606,-0.8746052,0.4822084,0.05024606,-0.8746052
 ,0.4824983,0.05189192,-0.8743509,0.4824983,0.05189192,-0.8743509
 ,0.4838716,0.04955784,-0.8737179,0.4838716,0.04955784,-0.8737179
 ,0.4844514,0.04984684,-0.8733908,0.4844514,0.04984684,-0.8733908
 ,0.482361,0.05009937,-0.874531,0.482361,0.05009937,-0.874531
 ,0.4828492,0.05107773,-0.8742032,0.4828492,0.05107773,-0.8742032
 ,0.4835206,0.05261926,-0.8737407,0.4835206,0.05261926,-0.8737407
 ,0.4837648,0.0528467,-0.873592,0.4837648,0.0528467,-0.873592
 ,0.4842988,0.05339678,-0.8732572,0.4842988,0.05339678,-0.8732572
 ,0.4841157,0.05258638,-0.8734161,0.4841157,0.05258638,-0.8734161
 ,0.4839326,0.05254668,-0.8735198,0.4839326,0.05254668,-0.8735198
 ,0.4843293,0.05276689,-0.8732787,0.4843293,0.05276689,-0.8732787
 ,0.4844819,0.04972523,-0.8733802,0.4844819,0.04972523,-0.8733802
 ,0.464615,0.05475603,-0.8838071,0.464615,0.05475603,-0.8838071
 ,0.3827974,0.07788774,-0.9205394,0.3827974,0.07788774,-0.9205394
 ,0.3328553,0.09517171,-0.9381498,0.3328553,0.09517171,-0.9381498
 ,0.2920991,0.1065815,-0.9504213,0.2920991,0.1065815,-0.9504213
 ,0.1934815,0.09963943,-0.9760215,0.1934815,0.09963943,-0.9760215
 ,0.1412201,0.08924435,-0.9859413,0.1412201,0.08924435,-0.9859413
 ,0.09362794,0.08766563,-0.9917308,0.09362794,0.08766563,-0.9917308
 ,0.04959108,0.08363539,-0.9952534,0.04959108,0.08363539,-0.9952534
 ,0.06245424,0.08720299,-0.9942176,0.06245424,0.08720299,-0.9942176
 ,0.06147768,0.08448112,-0.9945157,0.06147768,0.08448112,-0.9945157
 ,0.05632021,0.0750755,-0.9955767,0.05632021,0.0750755,-0.9955767
 ,0.04833986,0.08489515,-0.9952105,0.04833986,0.08489515,-0.9952105
 ,0.04925539,0.08222952,-0.9953909,0.04925539,0.08222952,-0.9953909
 ,0.05386354,0.0867103,-0.994772,0.05386354,0.0867103,-0.994772
 ,0.05346681,0.08701698,-0.9947681,0.05346681,0.08701698,-0.9947681
 ,0.05369569,0.08945726,-0.9945375,0.05369569,0.08945726,-0.9945375
 ,-0.01200867,0.05416144,-0.9984493,-0.01200867,0.05416144,-0.9984493
 ,-0.04586793,0.02719273,-0.9985713,-0.04586793,0.02719273,-0.9985713
 ,-0.06681825,-0.002221607,-0.9977593,-0.06681825,-0.002221607,-0.9977593
 ,-0.068985,-0.01358091,-0.997516,-0.068985,-0.01358091,-0.997516
 ,-0.06338502,-0.003558129,-0.9979794,-0.06338502,-0.003558129,-0.9979794
 ,-0.07438661,-0.00202173,-0.9972254,-0.07438661,-0.00202173,-0.9972254
 ,-0.07344057,-0.0040951,-0.9972891,-0.07344057,-0.0040951,-0.9972891
 ,-0.07426454,-0.005987965,-0.9972153,-0.07426454,-0.005987965,-0.9972153
 ,-0.07255556,-0.004727639,-0.9973409,-0.07255556,-0.004727639,-0.9973409
 ,-0.06971742,-0.004026502,-0.9975555,-0.06971742,-0.004026502,-0.9975555
 ,-0.07019044,-0.004069448,-0.997521,-0.07019044,-0.004069448,-0.997521
 ,-0.07450868,-0.003092423,-0.9972084,-0.07450868,-0.003092423,-0.9972084
 ,-0.07423402,-0.002849214,-0.9972296,-0.07423402,-0.002849214,-0.9972296
 ,-0.07495119,-0.004207395,-0.997172,-0.07495119,-0.004207395,-0.997172
 ,-0.07511903,-0.004098333,-0.9971509,-0.07511903,-0.004098333,-0.9971509
 ,-0.07504274,-0.004054062,-0.9971701,-0.07504274,-0.004054062,-0.9971701
 ,-0.07452394,-0.003414303,-0.9972107,-0.07452394,-0.003414303,-0.9972107
 ,-0.07397462,-0.003187619,-0.9972459,-0.07397462,-0.003187619,-0.9972459
 ,-0.07435609,-0.001822785,-0.9972275,-0.07435609,-0.001822785,-0.9972275
 ,-0.07485963,-0.001420923,-0.9971861,-0.07485963,-0.001420923,-0.9971861
 ,-0.07533266,-0.0008822381,-0.9971565,-0.07533266,-0.0008822381,-0.9971565
 ,-0.07658388,0.0003980398,-0.9970541,-0.07658388,0.0003980398,-0.9970541
 ,-0.07713319,-0.006335497,-0.9969859,-0.07713319,-0.006335497,-0.9969859
 ,-0.1113129,0.01164292,-0.9937032,-0.1113129,0.01164292,-0.9937032
 ,-0.1825562,0.05300239,-0.9817595,-0.1825562,0.05300239,-0.9817595
 ,-0.2059632,0.07012289,-0.9760277,-0.2059632,0.07012289,-0.9760277
 ,-0.2190705,0.08516717,-0.9719677,-0.2190705,0.08516717,-0.9719677
 ,-0.254654,0.1038103,-0.9614369,-0.254654,0.1038103,-0.9614369
 ,-0.2520142,0.09872515,-0.9626616,-0.2520142,0.09872515,-0.9626616
 ,-0.2537537,0.1014248,-0.9619175,-0.2537537,0.1014248,-0.9619175
 ,-0.2570496,0.09876484,-0.9613326,-0.2570496,0.09876484,-0.9613326
 ,-0.2590943,0.09712925,-0.9609444,-0.2590943,0.09712925,-0.9609444
 ,-0.2590943,0.09816499,-0.9608358,-0.2590943,0.09816499,-0.9608358
 ,-0.2585145,0.09802742,-0.9610076,-0.2585145,0.09802742,-0.9610076
 ,-0.2584992,0.09581648,-0.961243,-0.2584992,0.09581648,-0.961243
 ,-0.2566682,0.09844753,-0.961458,-0.2566682,0.09844753,-0.961458
 ,-0.2597962,0.096898,-0.9607862,-0.2597962,0.096898,-0.9607862
 ,-0.2597504,0.095662,-0.9609079,-0.2597504,0.095662,-0.9609079
 ,-0.2586518,0.09629967,-0.9611475,-0.2586518,0.09629967,-0.9611475
 ,-0.2593079,0.09696337,-0.9609145,-0.2593079,0.09696337,-0.9609145
 ,-0.2587739,0.09738367,-0.9610125,-0.2587739,0.09738367,-0.9610125
 ,-0.2582398,0.09829838,-0.961062,-0.2582398,0.09829838,-0.961062
 ,-0.2579346,0.09883306,-0.961078,-0.2579346,0.09883306,-0.961078
 ,-0.2579194,0.09870879,-0.9610978,-0.2579194,0.09870879,-0.9610978
 ,-0.2586976,0.09817088,-0.9609435,-0.2586976,0.09817088,-0.9609435
 ,-0.2588044,0.09820393,-0.9609158,-0.2588044,0.09820393,-0.9609158
 ,-0.2588959,0.09831434,-0.9608796,-0.2588959,0.09831434,-0.9608796
 ,-0.2588196,0.09893034,-0.9608415,-0.2588196,0.09893034,-0.9608415
 ,-0.2596589,0.09871962,-0.960624,-0.2596589,0.09871962,-0.960624
 ,-0.2602387,0.09881026,-0.9604634,-0.2602387,0.09881026,-0.9604634
 ,-0.2607117,0.09834169,-0.9603918,-0.2607117,0.09834169,-0.9603918
 ,-0.2604066,0.0979649,-0.9604967,-0.2604066,0.0979649,-0.9604967
 ,-0.2611542,0.09796699,-0.9602977,-0.2611542,0.09796699,-0.9602977
 ,-0.2616578,0.09773176,-0.9601852,-0.2616578,0.09773176,-0.9601852
 ,-0.2615662,0.0977139,-0.9602143,-0.2615662,0.0977139,-0.9602143
 ,-0.2617188,0.09760882,-0.9601898,-0.2617188,0.09760882,-0.9601898
 ,-0.2518464,0.100174,-0.9625586,-0.2518464,0.100174,-0.9625586
 ,-0.2393952,0.1258616,-0.9627229,-0.2393952,0.1258616,-0.9627229
 ,-0.2073365,0.1549152,-0.9659081,-0.2073365,0.1549152,-0.9659081
 ,-0.1710663,0.1667041,-0.9710444,-0.1710663,0.1667041,-0.9710444
 ,-0.1029206,0.2276633,-0.968275,-0.1029206,0.2276633,-0.968275
 ,-0.09162904,0.2361508,-0.9673786,-0.09162904,0.2361508,-0.9673786
 ,-0.08419801,0.242025,-0.9665905,-0.08419801,0.242025,-0.9665905
 ,-0.06938173,0.238552,-0.9686455,-0.06938173,0.238552,-0.9686455
 ,-0.05659486,0.2371165,-0.9698219,-0.05659486,0.2371165,-0.9698219
 ,-0.04875185,0.2344028,-0.9709017,-0.04875185,0.2344028,-0.9709017
 ,-0.05503847,0.23498,-0.9704314,-0.05503847,0.23498,-0.9704314
 ,-0.04589844,0.2383027,-0.9700941,-0.04589844,0.2383027,-0.9700941
 ,-0.04588319,0.2360956,-0.9706362,-0.04588319,0.2360956,-0.9706362
 ,-0.04283143,0.2359263,-0.9708207,-0.04283143,0.2359263,-0.9708207
 ,-0.04206849,0.2378022,-0.9703873,-0.04206849,0.2378022,-0.9703873
 ,-0.04431153,0.2400491,-0.9697415,-0.04431153,0.2400491,-0.9697415
 ,-0.04360963,0.2436172,-0.9688742,-0.04360963,0.2436172,-0.9688742
 ,-0.04310609,0.2460108,-0.9683025,-0.04310609,0.2460108,-0.9683025
 ,-0.04574586,0.2446591,-0.9685211,-0.04574586,0.2446591,-0.9685211
 ,-0.04559327,0.2406811,-0.969521,-0.04559327,0.2406811,-0.969521
 ,-0.04096986,0.2395513,-0.9700043,-0.04096986,0.2395513,-0.9700043
 ,-0.04534913,0.2416984,-0.9692731,-0.04534913,0.2416984,-0.9692731
 ,-0.04519654,0.2410552,-0.9694467,-0.04519654,0.2410552,-0.9694467
 ,-0.04512025,0.2405376,-0.9695851,-0.04512025,0.2405376,-0.9695851
 ,-0.04481507,0.2410373,-0.9694756,-0.04481507,0.2410373,-0.9694756
 ,-0.04574586,0.2403677,-0.9696009,-0.04574586,0.2403677,-0.9696009
 ,-0.04620362,0.2394773,-0.9697987,-0.04620362,0.2394773,-0.9697987
 ,-0.04658509,0.238932,-0.9699041,-0.04658509,0.238932,-0.9699041
 ,-0.04638673,0.2390563,-0.9698844,-0.04638673,0.2390563,-0.9698844
 ,-0.04649354,0.2400267,-0.9696475,-0.04649354,0.2400267,-0.9696475
 ,-0.04577637,0.2406037,-0.9695296,-0.04577637,0.2406037,-0.9695296
 ,-0.0457306,0.2408384,-0.9694735,-0.0457306,0.2408384,-0.9694735
 ,-0.04597474,0.2407762,-0.9694835,-0.04597474,0.2407762,-0.9694835
 ,-0.04574586,0.2406341,-0.9695323,-0.04574586,0.2406341,-0.9695323
 ,-0.04637147,0.2408562,-0.9694445,-0.04637147,0.2408562,-0.9694445
 ,-0.04638673,0.2390867,-0.969887,-0.04638673,0.2390867,-0.969887
 ,-0.04664613,0.2387443,-0.969949,-0.04664613,0.2387443,-0.969949
 ,-0.04693605,0.2388547,-0.9699128,-0.04693605,0.2388547,-0.9699128
 ,-0.04750063,0.2389195,-0.9698724,-0.04750063,0.2389195,-0.9698724
 ,-0.04708864,0.238667,-0.9699576,-0.04708864,0.238667,-0.9699576
 ,-0.04705812,0.2388864,-0.9699001,-0.04705812,0.2388864,-0.9699001
 ,-0.04765321,0.2388269,-0.9698796,-0.04765321,0.2388269,-0.9698796
 ,-0.04824831,0.2389856,-0.9698169,-0.04824831,0.2389856,-0.9698169
 ,-0.04704286,0.2383232,-0.9700346,-0.04704286,0.2383232,-0.9700346
 ,-0.0471039,0.2384488,-0.9699998,-0.0471039,0.2384488,-0.9699998
 ,-0.04983522,0.2425466,-0.968857,-0.04983522,0.2425466,-0.968857
 ,-0.04969789,0.2423436,-0.9689007,-0.04969789,0.2423436,-0.9689007
 ,-0.04151917,0.2401323,-0.9698406,-0.04151917,0.2401323,-0.9698406
 ,-0.05708314,0.1981883,-0.9784859,-0.05708314,0.1981883,-0.9784859
 ,-0.05859376,0.1339255,-0.989253,-0.05859376,0.1339255,-0.989253
 ,-0.07249452,0.09370127,-0.9929481,-0.07249452,0.09370127,-0.9929481
 ,-0.07685854,0.06192916,-0.9951006,-0.07685854,0.06192916,-0.9951006
 ,-0.07307436,0.05502139,-0.9957981,-0.07307436,0.05502139,-0.9957981
 ,-0.0742798,0.07277467,-0.9945637,-0.0742798,0.07277467,-0.9945637
 ,-0.06941225,0.06146421,-0.995688,-0.06941225,0.06146421,-0.995688
 ,-0.06616212,0.05516391,-0.9962702,-0.06616212,0.05516391,-0.9962702
 ,-0.06533815,0.05288095,-0.9964533,-0.06533815,0.05288095,-0.9964533
 ,-0.06723024,0.05607803,-0.996151,-0.06723024,0.05607803,-0.996151
 ,-0.06806947,0.05322012,-0.9962533,-0.06806947,0.05322012,-0.9962533
 ,-0.06791689,0.05255718,-0.9963024,-0.06791689,0.05255718,-0.9963024
 ,-0.06825258,0.05252943,-0.9962693,-0.06825258,0.05252943,-0.9962693
 ,-0.06790163,0.05140382,-0.9963547,-0.06790163,0.05140382,-0.9963547
 ,-0.06797792,0.04906538,-0.9964718,-0.06797792,0.04906538,-0.9964718
 ,-0.06980897,0.04935363,-0.9963286,-0.06980897,0.04935363,-0.9963286
 ,-0.07269289,0.04978665,-0.996106,-0.07269289,0.04978665,-0.996106
 ,-0.07395937,0.04982637,-0.9960022,-0.07395937,0.04982637,-0.9960022
 ,-0.0758362,0.04882312,-0.9959145,-0.0758362,0.04882312,-0.9959145
 ,-0.07994081,0.04479017,-0.9957914,-0.07994081,0.04479017,-0.9957914
 ,-0.07998659,0.04469897,-0.9957834,-0.07998659,0.04469897,-0.9957834
 ,-0.07884218,0.04546034,-0.9958347,-0.07884218,0.04546034,-0.9958347
 ,-0.07728578,0.0454801,-0.9959589,-0.07728578,0.0454801,-0.9959589
 ,-0.0767975,0.04566117,-0.9959902,-0.0767975,0.04566117,-0.9959902
 ,-0.07724001,0.04586411,-0.9959466,-0.07724001,0.04586411,-0.9959466
 ,-0.06074525,0.01052362,-0.9980931,-0.06074525,0.01052362,-0.9980931
 ,-0.03924561,-0.02720738,-0.9988512,-0.03924561,-0.02720738,-0.9988512
 ,-0.03674317,-0.0331577,-0.9987595,-0.03674317,-0.0331577,-0.9987595
 ,-0.04631043,-0.03043583,-0.9984615,-0.04631043,-0.03043583,-0.9984615
 ,-0.04660035,-0.03425197,-0.9983114,-0.04660035,-0.03425197,-0.9983114
 ,-0.04966737,-0.02510342,-0.9984379,-0.04966737,-0.02510342,-0.9984379
 ,-0.05415346,-0.02460959,-0.9982208,-0.05415346,-0.02460959,-0.9982208
 ,-0.05242921,-0.03271518,-0.9980783,-0.05242921,-0.03271518,-0.9980783
 ,-0.04522706,-0.03221108,-0.998444,-0.04522706,-0.03221108,-0.998444
 ,-0.02308655,-0.02148868,-0.9994893,-0.02308655,-0.02148868,-0.9994893
 ,-0.0219574,-0.02028383,-0.9995488,-0.0219574,-0.02028383,-0.9995488
 ,-0.02276612,-0.01866059,-0.999553,-0.02276612,-0.01866059,-0.999553
 ,-0.02130127,-0.02323486,-0.9994898,-0.02130127,-0.02323486,-0.9994898
 ,-0.01927185,-0.01744453,-0.9996594,-0.01927185,-0.01744453,-0.9996594
 ,-0.01936341,-0.01657277,-0.9996744,-0.01936341,-0.01657277,-0.9996744
 ,-0.02018738,-0.01591248,-0.9996555,-0.02018738,-0.01591248,-0.9996555
 ,-0.02012635,-0.01446044,-0.9996907,-0.02012635,-0.01446044,-0.9996907
 ,-0.02127076,-0.01522313,-0.9996545,-0.02127076,-0.01522313,-0.9996545
 ,0.01255799,-0.02197985,-0.9996762,0.01255799,-0.02197985,-0.9996762
 ,0.0622101,-0.02819088,-0.9976623,0.0622101,-0.02819088,-0.9976623
 ,0.08177187,-0.01742765,-0.9964902,0.08177187,-0.01742765,-0.9964902
 ,0.09667972,-0.0238399,-0.9950255,0.09667972,-0.0238399,-0.9950255
 ,0.08380128,-0.02547035,-0.9961542,0.08380128,-0.02547035,-0.9961542
 ,0.09098817,-0.02934236,-0.9954172,0.09098817,-0.02934236,-0.9954172
 ,0.08688356,-0.02676165,-0.9958575,0.08688356,-0.02676165,-0.9958575
 ,0.08731081,-0.02671207,-0.9958158,0.08731081,-0.02671207,-0.9958158
 ,0.09251405,-0.02861197,-0.9952972,0.09251405,-0.02861197,-0.9952972
 ,0.08628847,-0.03280052,-0.9957273,0.08628847,-0.03280052,-0.9957273
 ,0.08621217,-0.03287652,-0.9957206,0.08621217,-0.03287652,-0.9957206
 ,0.08607484,-0.03248131,-0.9957552,0.08607484,-0.03248131,-0.9957552
 ,0.08648683,-0.03183623,-0.9957352,0.08648683,-0.03183623,-0.9957352
 ,0.08627321,-0.03102793,-0.9957751,0.08627321,-0.03102793,-0.9957751
 ,0.08598329,-0.03179461,-0.9957846,0.08598329,-0.03179461,-0.9957846
 ,0.08659364,-0.03270666,-0.9957049,0.08659364,-0.03270666,-0.9957049
 ,0.08680727,-0.03246078,-0.9956957,0.08680727,-0.03246078,-0.9956957
 ,0.0873871,-0.03167624,-0.9956571,0.0873871,-0.03167624,-0.9956571
 ,0.09274293,-0.02336753,-0.9954039,0.09274293,-0.02336753,-0.9954039
 ,0.09390262,-0.02019438,-0.995375,0.09390262,-0.02019438,-0.995375
 ,0.09410098,-0.0193365,-0.9953736,0.09410098,-0.0193365,-0.9953736
 ,0.09405521,-0.01906155,-0.9953823,0.09405521,-0.01906155,-0.9953823
 ,0.09393314,-0.01864847,-0.9953878,0.09393314,-0.01864847,-0.9953878
 ,0.09416202,-0.01812766,-0.9953874,0.09416202,-0.01812766,-0.9953874
 ,0.09280397,-0.0181079,-0.9955117,0.09280397,-0.0181079,-0.9955117
 ,0.0941315,-0.01806685,-0.9953928,0.0941315,-0.01806685,-0.9953928
 ,0.09310915,-0.01729428,-0.995491,0.09310915,-0.01729428,-0.995491
 ,0.09313966,-0.01746281,-0.9954915,0.09313966,-0.01746281,-0.9954915
 ,0.09283449,-0.0181535,-0.9955077,0.09283449,-0.0181535,-0.9955077
 ,0.09222414,-0.01780654,-0.9955686,0.09222414,-0.01780654,-0.9955686
 ,0.09222414,-0.01780654,-0.9955686,0.09222414,-0.01780654,-0.9955686
 ,0.09231569,-0.01869351,-0.9955523,0.09231569,-0.01869351,-0.9955523
 ,0.09127809,-0.01894602,-0.9956374,0.09127809,-0.01894602,-0.9956374
 ,0.0908661,-0.01920976,-0.9956757,0.0908661,-0.01920976,-0.9956757
 ,0.0908661,-0.01887268,-0.9956746,0.0908661,-0.01887268,-0.9956746
 ,0.09104921,-0.01899429,-0.9956639,0.09104921,-0.01899429,-0.9956639
 ,0.09027101,-0.01864866,-0.9957401,0.09027101,-0.01864866,-0.9957401
 ,0.09002687,-0.0181153,-0.9957715,0.09002687,-0.0181153,-0.9957715
 ,0.08988954,-0.01819264,-0.99578,0.08988954,-0.01819264,-0.99578
 ,0.09159853,-0.0127485,-0.9957049,0.09159853,-0.0127485,-0.9957049
 ,0.1156159,-0.01935115,-0.99309,0.1156159,-0.01935115,-0.99309
 ,0.1992188,0.01283791,-0.9798691,0.1992188,0.01283791,-0.9798691
 ,0.2386475,0.01157426,-0.971028,0.2386475,0.01157426,-0.971028
 ,0.3057252,0.006553255,-0.9520856,0.3057252,0.006553255,-0.9520856
 ,0.3348694,0.006297387,-0.9422296,0.3348694,0.006297387,-0.9422296
 ,0.3829194,-0.007142149,-0.9237455,0.3829194,-0.007142149,-0.9237455
 ,0.4227449,-0.00534904,-0.9062265,0.4227449,-0.00534904,-0.9062265
 ,0.4659883,-0.01493371,-0.8846487,0.4659883,-0.01493371,-0.8846487
 ,0.485962,-0.01603968,-0.87383,0.485962,-0.01603968,-0.87383
 ,0.4725953,-0.02696265,-0.8808545,0.4725953,-0.02696265,-0.8808545
 ,0.4739991,-0.01281781,-0.8804225,0.4739991,-0.01281781,-0.8804225
 ,0.4731904,-0.01915632,-0.8807409,0.4731904,-0.01915632,-0.8807409
 ,0.4720765,-0.02026369,-0.8813181,0.4720765,-0.02026369,-0.8813181
 ,0.4774629,-0.02112465,-0.8783784,0.4774629,-0.02112465,-0.8783784
 ,0.47847,-0.02063462,-0.8778546,0.47847,-0.02063462,-0.8778546
 ,0.477234,-0.02043339,-0.8785307,0.477234,-0.02043339,-0.8785307
 ,0.4768068,-0.01819034,-0.8788037,0.4768068,-0.01819034,-0.8788037
 ,0.4757234,-0.01801287,-0.8794012,0.4757234,-0.01801287,-0.8794012
 ,0.4752351,-0.01792906,-0.879669,0.4752351,-0.01792906,-0.879669
